date,season,team,opponent,is_home,team_score,opp_score,target_win,moneyLine,projectedRuns,runs_scored,runs_allowed,wins,losses,ERA,wOBA,OPS,wRC+,FIP,avg_exit_velocity,avg_launch_angle,avg_xwOBA
2023-05-02,2023,LAA,STL,0,5,1,1,0.0,4.454350368377967,739,829,73,89,4.64,0.32,0.743,102,4.65,88.657418164355,13.889551820138642,0.3807297305645375
2023-05-02,2023,CHC,WSH,0,1,4,0,0.0,4.454350368377967,819,723,83,79,4.08,0.326,0.751,105,4.16,88.31328597823526,12.23248681163436,0.3759698692186877
2023-05-02,2023,TOR,BOS,0,6,7,0,0.0,4.454350368377967,746,671,89,73,3.78,0.324,0.745,106,4.06,88.449352368443,13.156495079643063,0.3748138505176781
2023-05-02,2023,MIN,CWS,0,2,3,0,0.0,4.454350368377967,778,659,87,75,3.87,0.327,0.753,107,3.89,88.78895703021442,14.13879471288373,0.3831415724767626
2023-05-02,2023,SF,HOU,0,2,0,1,0.0,4.454350368377967,674,719,79,83,4.02,0.304,0.695,92,3.92,88.59761773256957,10.799670278996963,0.3707528712689827
2023-05-02,2023,BAL,KC,0,11,7,1,0.0,4.454350368377967,807,678,101,61,3.89,0.32,0.742,104,3.98,89.11159444705302,12.320444561772028,0.3772334555351601
2023-05-02,2023,CLE,NYY,0,2,4,0,0.0,4.454350368377967,662,697,76,86,3.96,0.302,0.695,91,4.21,88.13936732175056,12.64922402030054,0.3622132587868392
2023-05-02,2023,SEA,OAK,0,2,1,1,0.0,4.454350368377967,758,659,88,74,3.74,0.319,0.734,109,3.88,88.87214883050726,13.749962137511217,0.3821181563664566
2023-05-02,2023,PIT,TB,0,1,4,0,0.0,4.454350368377967,692,790,76,86,4.6,0.308,0.707,90,4.4,88.723762036696,11.734232042761306,0.3751839540520907
2023-05-02,2023,ARI,TEX,0,4,6,0,0.0,4.454350368377967,746,761,84,78,4.48,0.317,0.73,97,4.35,88.93848995888018,11.745908535023784,0.3673320268011472
2023-05-03,2023,MIL,COL,0,1,7,0,0.0,4.454350368377967,728,647,92,70,3.71,0.309,0.704,93,4.21,88.19483821933397,12.03671072809222,0.3621200548968922
2023-05-03,2023,PHI,LAD,0,6,10,0,0.0,4.454350368377967,796,715,90,72,4.03,0.329,0.765,105,4.0,88.58401673597521,12.511848703522505,0.3767669492089676
2023-05-03,2023,ATL,MIA,0,14,6,1,0.0,4.454350368377967,947,716,104,58,4.14,0.359,0.845,126,4.1,89.92671841472142,12.333335154082995,0.4039324554862176
2023-05-03,2023,CIN,SD,0,1,7,0,0.0,4.454350368377967,783,821,82,80,4.83,0.325,0.746,98,4.79,88.3026178027265,14.264462776471046,0.3702072056422186
2023-05-03,2023,LAA,STL,0,6,4,1,0.0,4.454350368377967,739,829,73,89,4.64,0.32,0.743,102,4.65,88.657418164355,13.889551820138642,0.3807297305645375
2023-05-03,2023,CHC,WSH,0,1,2,0,0.0,4.454350368377967,819,723,83,79,4.08,0.326,0.751,105,4.16,88.31328597823526,12.23248681163436,0.3759698692186877
2023-05-03,2023,TOR,BOS,0,3,8,0,0.0,4.454350368377967,746,671,89,73,3.78,0.324,0.745,106,4.06,88.449352368443,13.156495079643063,0.3748138505176781
2023-05-03,2023,MIN,CWS,0,4,6,0,0.0,4.454350368377967,778,659,87,75,3.87,0.327,0.753,107,3.89,88.78895703021442,14.13879471288373,0.3831415724767626
2023-05-03,2023,NYM,DET,0,5,6,0,0.0,4.454350368377967,717,729,75,87,4.3,0.315,0.723,100,4.47,89.11581230869554,13.296860716087735,0.3728875528917992
2023-05-03,2023,NYM,DET,0,1,8,0,0.0,4.454350368377967,717,729,75,87,4.3,0.315,0.723,100,4.47,89.11581230869554,13.296860716087735,0.3728875528917992
2023-05-03,2023,SF,HOU,0,4,2,1,0.0,4.454350368377967,674,719,79,83,4.02,0.304,0.695,92,3.92,88.59761773256957,10.799670278996963,0.3707528712689827
2023-05-03,2023,BAL,KC,0,0,6,0,0.0,4.454350368377967,807,678,101,61,3.89,0.32,0.742,104,3.98,89.11159444705302,12.320444561772028,0.3772334555351601
2023-05-03,2023,CLE,NYY,0,3,4,0,0.0,4.454350368377967,662,697,76,86,3.96,0.302,0.695,91,4.21,88.13936732175056,12.64922402030054,0.3622132587868392
2023-05-03,2023,SEA,OAK,0,7,2,1,0.0,4.454350368377967,758,659,88,74,3.74,0.319,0.734,109,3.88,88.87214883050726,13.749962137511217,0.3821181563664566
2023-05-03,2023,PIT,TB,0,1,8,0,0.0,4.454350368377967,692,790,76,86,4.6,0.308,0.707,90,4.4,88.723762036696,11.734232042761306,0.3751839540520907
2023-05-03,2023,ARI,TEX,0,12,7,1,0.0,4.454350368377967,746,761,84,78,4.48,0.317,0.73,97,4.35,88.93848995888018,11.745908535023784,0.3673320268011472
2023-05-04,2023,MIL,COL,0,6,9,0,0.0,4.454350368377967,728,647,92,70,3.71,0.309,0.704,93,4.21,88.19483821933397,12.03671072809222,0.3621200548968922
2023-05-04,2023,ATL,MIA,0,6,3,1,0.0,4.454350368377967,947,716,104,58,4.14,0.359,0.845,126,4.1,89.92671841472142,12.333335154082995,0.4039324554862176
2023-05-04,2023,LAA,STL,0,11,7,1,0.0,4.454350368377967,739,829,73,89,4.64,0.32,0.743,102,4.65,88.657418164355,13.889551820138642,0.3807297305645375
2023-05-04,2023,CHC,WSH,0,3,4,0,0.0,4.454350368377967,819,723,83,79,4.08,0.326,0.751,105,4.16,88.31328597823526,12.23248681163436,0.3759698692186877
2023-05-04,2023,TOR,BOS,0,5,11,0,0.0,4.454350368377967,746,671,89,73,3.78,0.324,0.745,106,4.06,88.449352368443,13.156495079643063,0.3748138505176781
2023-05-04,2023,MIN,CWS,0,7,3,1,0.0,4.454350368377967,778,659,87,75,3.87,0.327,0.753,107,3.89,88.78895703021442,14.13879471288373,0.3831415724767626
2023-05-04,2023,NYM,DET,0,0,2,0,0.0,4.454350368377967,717,729,75,87,4.3,0.315,0.723,100,4.47,89.11581230869554,13.296860716087735,0.3728875528917992
2023-05-04,2023,BAL,KC,0,13,10,1,0.0,4.454350368377967,807,678,101,61,3.89,0.32,0.742,104,3.98,89.11159444705302,12.320444561772028,0.3772334555351601
2023-05-04,2023,SEA,OAK,0,5,3,1,0.0,4.454350368377967,758,659,88,74,3.74,0.319,0.734,109,3.88,88.87214883050726,13.749962137511217,0.3821181563664566
2023-05-04,2023,PIT,TB,0,2,3,0,0.0,4.454350368377967,692,790,76,86,4.6,0.308,0.707,90,4.4,88.723762036696,11.734232042761306,0.3751839540520907
2023-05-05,2023,WSH,ARI,0,1,3,0,0.0,4.454350368377967,700,845,71,91,5.02,0.309,0.709,92,5.15,88.27894933073206,12.179569758734967,0.369949260577572
2023-05-05,2023,BAL,ATL,0,9,4,1,0.0,4.454350368377967,807,678,101,61,3.89,0.32,0.742,104,3.98,89.11159444705302,12.320444561772028,0.3772334555351601
2023-05-05,2023,MIA,CHC,0,1,4,0,0.0,4.454350368377967,666,723,84,78,4.21,0.312,0.721,93,4.13,88.51060526517381,10.80237045335938,0.3729364965673882
2023-05-05,2023,CWS,CIN,0,5,4,1,0.0,4.454350368377967,641,841,61,101,4.87,0.292,0.675,83,4.71,88.653154441954,12.250472020231994,0.3703933971903863
2023-05-05,2023,COL,NYM,0,0,1,0,0.0,4.454350368377967,721,957,59,103,5.67,0.31,0.715,80,5.24,88.54159629077662,12.949287961583044,0.3800859408400148
2023-05-05,2023,BOS,PHI,0,5,3,1,0.0,4.454350368377967,772,776,78,84,4.52,0.324,0.748,101,4.37,88.8768184276113,12.219953832496536,0.3720792668540178
2023-05-05,2023,TOR,PIT,0,4,0,1,0.0,4.454350368377967,746,671,89,73,3.78,0.324,0.745,106,4.06,88.449352368443,13.156495079643063,0.3748138505176781
2023-05-05,2023,LAD,SD,0,2,5,0,0.0,4.454350368377967,906,699,100,62,4.06,0.341,0.795,115,4.23,88.66573216828732,14.458009550933363,0.3807559806306434
2023-05-05,2023,MIL,SF,0,4,6,0,0.0,4.454350368377967,728,647,92,70,3.71,0.309,0.704,93,4.21,88.19483821933397,12.03671072809222,0.3621200548968922
2023-05-05,2023,DET,STL,0,5,4,1,0.0,4.454350368377967,661,740,78,84,4.24,0.3,0.686,89,4.13,88.96868162752816,13.094059664074118,0.3762071470277812
2023-05-05,2023,TEX,LAA,0,4,5,0,0.0,4.454350368377967,881,716,90,72,4.28,0.34,0.79,118,4.31,89.19289983722841,13.78453701400717,0.3796307504514815
2023-05-05,2023,MIN,CLE,0,2,0,1,0.0,4.454350368377967,778,659,87,75,3.87,0.327,0.753,107,3.89,88.78895703021442,14.13879471288373,0.3831415724767626
2023-05-05,2023,OAK,KC,0,12,8,1,0.0,4.454350368377967,585,924,50,112,5.48,0.293,0.669,88,5.05,88.16622393636158,14.268871408916166,0.3676266216335981
2023-05-05,2023,HOU,SEA,0,6,4,1,0.0,4.454350368377967,827,698,90,72,3.94,0.332,0.768,111,4.31,88.84240569154514,13.195687705690329,0.378573146268515
2023-05-05,2023,NYY,TB,0,4,5,0,0.0,4.454350368377967,673,698,82,80,3.97,0.304,0.701,93,4.25,88.91598357371666,12.790836054219213,0.3768282616996565
2023-05-06,2023,WSH,ARI,0,7,8,0,0.0,4.454350368377967,700,845,71,91,5.02,0.309,0.709,92,5.15,88.27894933073206,12.179569758734967,0.369949260577572
2023-05-06,2023,BAL,ATL,0,4,5,0,0.0,4.454350368377967,807,678,101,61,3.89,0.32,0.742,104,3.98,89.11159444705302,12.320444561772028,0.3772334555351601
2023-05-06,2023,MIA,CHC,0,2,4,0,0.0,4.454350368377967,666,723,84,78,4.21,0.312,0.721,93,4.13,88.51060526517381,10.80237045335938,0.3729364965673882
2023-05-06,2023,CWS,CIN,0,3,5,0,0.0,4.454350368377967,641,841,61,101,4.87,0.292,0.675,83,4.71,88.653154441954,12.250472020231994,0.3703933971903863
2023-05-06,2023,COL,NYM,0,5,2,1,0.0,4.454350368377967,721,957,59,103,5.67,0.31,0.715,80,5.24,88.54159629077662,12.949287961583044,0.3800859408400148
2023-05-06,2023,BOS,PHI,0,7,4,1,0.0,4.454350368377967,772,776,78,84,4.52,0.324,0.748,101,4.37,88.8768184276113,12.219953832496536,0.3720792668540178
2023-05-06,2023,TOR,PIT,0,8,2,1,0.0,4.454350368377967,746,671,89,73,3.78,0.324,0.745,106,4.06,88.449352368443,13.156495079643063,0.3748138505176781
2023-05-06,2023,LAD,SD,0,2,1,1,0.0,4.454350368377967,906,699,100,62,4.06,0.341,0.795,115,4.23,88.66573216828732,14.458009550933363,0.3807559806306434
2023-05-06,2023,MIL,SF,0,1,4,0,0.0,4.454350368377967,728,647,92,70,3.71,0.309,0.704,93,4.21,88.19483821933397,12.03671072809222,0.3621200548968922
2023-05-06,2023,DET,STL,0,6,5,1,0.0,4.454350368377967,661,740,78,84,4.24,0.3,0.686,89,4.13,88.96868162752816,13.094059664074118,0.3762071470277812
2023-05-06,2023,TEX,LAA,0,10,1,1,0.0,4.454350368377967,881,716,90,72,4.28,0.34,0.79,118,4.31,89.19289983722841,13.78453701400717,0.3796307504514815
2023-05-06,2023,MIN,CLE,0,3,4,0,0.0,4.454350368377967,778,659,87,75,3.87,0.327,0.753,107,3.89,88.78895703021442,14.13879471288373,0.3831415724767626
2023-05-06,2023,OAK,KC,0,5,4,1,0.0,4.454350368377967,585,924,50,112,5.48,0.293,0.669,88,5.05,88.16622393636158,14.268871408916166,0.3676266216335981
2023-05-06,2023,HOU,SEA,0,5,7,0,0.0,4.454350368377967,827,698,90,72,3.94,0.332,0.768,111,4.31,88.84240569154514,13.195687705690329,0.378573146268515
2023-05-06,2023,NYY,TB,0,3,2,1,0.0,4.454350368377967,673,698,82,80,3.97,0.304,0.701,93,4.25,88.91598357371666,12.790836054219213,0.3768282616996565
2023-05-07,2023,WSH,ARI,0,9,8,1,0.0,4.454350368377967,700,845,71,91,5.02,0.309,0.709,92,5.15,88.27894933073206,12.179569758734967,0.369949260577572
2023-05-07,2023,BAL,ATL,0,2,3,0,0.0,4.454350368377967,807,678,101,61,3.89,0.32,0.742,104,3.98,89.11159444705302,12.320444561772028,0.3772334555351601
2023-05-07,2023,MIA,CHC,0,5,4,1,0.0,4.454350368377967,666,723,84,78,4.21,0.312,0.721,93,4.13,88.51060526517381,10.80237045335938,0.3729364965673882
2023-05-07,2023,CWS,CIN,0,17,4,1,0.0,4.454350368377967,641,841,61,101,4.87,0.292,0.675,83,4.71,88.653154441954,12.250472020231994,0.3703933971903863
2023-05-07,2023,COL,NYM,0,13,6,1,0.0,4.454350368377967,721,957,59,103,5.67,0.31,0.715,80,5.24,88.54159629077662,12.949287961583044,0.3800859408400148
2023-05-07,2023,BOS,PHI,0,1,6,0,0.0,4.454350368377967,772,776,78,84,4.52,0.324,0.748,101,4.37,88.8768184276113,12.219953832496536,0.3720792668540178
2023-05-07,2023,TOR,PIT,0,10,1,1,0.0,4.454350368377967,746,671,89,73,3.78,0.324,0.745,106,4.06,88.449352368443,13.156495079643063,0.3748138505176781
2023-05-07,2023,LAD,SD,0,5,2,1,0.0,4.454350368377967,906,699,100,62,4.06,0.341,0.795,115,4.23,88.66573216828732,14.458009550933363,0.3807559806306434
2023-05-07,2023,MIL,SF,0,7,3,1,0.0,4.454350368377967,728,647,92,70,3.71,0.309,0.704,93,4.21,88.19483821933397,12.03671072809222,0.3621200548968922
2023-05-07,2023,DET,STL,0,6,12,0,0.0,4.454350368377967,661,740,78,84,4.24,0.3,0.686,89,4.13,88.96868162752816,13.094059664074118,0.3762071470277812
2023-05-07,2023,TEX,LAA,0,16,8,1,0.0,4.454350368377967,881,716,90,72,4.28,0.34,0.79,118,4.31,89.19289983722841,13.78453701400717,0.3796307504514815
2023-05-07,2023,MIN,CLE,0,0,2,0,0.0,4.454350368377967,778,659,87,75,3.87,0.327,0.753,107,3.89,88.78895703021442,14.13879471288373,0.3831415724767626
2023-05-07,2023,OAK,KC,0,1,5,0,0.0,4.454350368377967,585,924,50,112,5.48,0.293,0.669,88,5.05,88.16622393636158,14.268871408916166,0.3676266216335981
2023-05-07,2023,HOU,SEA,0,1,3,0,0.0,4.454350368377967,827,698,90,72,3.94,0.332,0.768,111,4.31,88.84240569154514,13.195687705690329,0.378573146268515
2023-05-07,2023,NYY,TB,0,7,8,0,0.0,4.454350368377967,673,698,82,80,3.97,0.304,0.701,93,4.25,88.91598357371666,12.790836054219213,0.3768282616996565
2023-05-08,2023,MIA,ARI,0,2,5,0,0.0,4.454350368377967,666,723,84,78,4.21,0.312,0.721,93,4.13,88.51060526517381,10.80237045335938,0.3729364965673882
2023-05-08,2023,STL,CHC,0,3,1,1,0.0,4.454350368377967,719,829,71,91,4.79,0.322,0.742,103,4.43,89.22702083763653,11.562463849704413,0.3817035303363346
2023-05-08,2023,LAD,MIL,0,3,9,0,0.0,4.454350368377967,906,699,100,62,4.06,0.341,0.795,115,4.23,88.66573216828732,14.458009550933363,0.3807559806306434
2023-05-08,2023,COL,PIT,0,0,2,0,0.0,4.454350368377967,721,957,59,103,5.67,0.31,0.715,80,5.24,88.54159629077662,12.949287961583044,0.3800859408400148
2023-05-08,2023,WSH,SF,0,5,1,1,0.0,4.454350368377967,700,845,71,91,5.02,0.309,0.709,92,5.15,88.27894933073206,12.179569758734967,0.369949260577572
2023-05-08,2023,HOU,LAA,0,4,6,0,0.0,4.454350368377967,827,698,90,72,3.94,0.332,0.768,111,4.31,88.84240569154514,13.195687705690329,0.378573146268515
2023-05-08,2023,TB,BAL,0,3,0,1,0.0,4.454350368377967,860,665,99,63,3.86,0.335,0.776,117,3.8,88.74193189831165,11.968864704269608,0.3718887035868286
2023-05-08,2023,DET,CLE,0,6,2,1,0.0,4.454350368377967,661,740,78,84,4.24,0.3,0.686,89,4.13,88.96868162752816,13.094059664074118,0.3762071470277812
2023-05-08,2023,CWS,KC,0,5,12,0,0.0,4.454350368377967,641,841,61,101,4.87,0.292,0.675,83,4.71,88.653154441954,12.250472020231994,0.3703933971903863
2023-05-08,2023,OAK,NYY,0,2,7,0,0.0,4.454350368377967,585,924,50,112,5.48,0.293,0.669,88,5.05,88.16622393636158,14.268871408916166,0.3676266216335981
2023-05-08,2023,TEX,SEA,0,2,1,1,0.0,4.454350368377967,881,716,90,72,4.28,0.34,0.79,118,4.31,89.19289983722841,13.78453701400717,0.3796307504514815
2023-05-09,2023,MIA,ARI,0,6,2,1,0.0,4.454350368377967,666,723,84,78,4.21,0.312,0.721,93,4.13,88.51060526517381,10.80237045335938,0.3729364965673882
2023-05-09,2023,BOS,ATL,0,3,9,0,0.0,4.454350368377967,772,776,78,84,4.52,0.324,0.748,101,4.37,88.8768184276113,12.219953832496536,0.3720792668540178
2023-05-09,2023,STL,CHC,0,6,4,1,0.0,4.454350368377967,719,829,71,91,4.79,0.322,0.742,103,4.43,89.22702083763653,11.562463849704413,0.3817035303363346
2023-05-09,2023,NYM,CIN,0,6,7,0,0.0,4.454350368377967,717,729,75,87,4.3,0.315,0.723,100,4.47,89.11581230869554,13.296860716087735,0.3728875528917992
2023-05-09,2023,LAD,MIL,0,6,2,1,0.0,4.454350368377967,906,699,100,62,4.06,0.341,0.795,115,4.23,88.66573216828732,14.458009550933363,0.3807559806306434
2023-05-09,2023,TOR,PHI,0,4,8,0,0.0,4.454350368377967,746,671,89,73,3.78,0.324,0.745,106,4.06,88.449352368443,13.156495079643063,0.3748138505176781
2023-05-09,2023,COL,PIT,0,10,1,1,0.0,4.454350368377967,721,957,59,103,5.67,0.31,0.715,80,5.24,88.54159629077662,12.949287961583044,0.3800859408400148
2023-05-09,2023,WSH,SF,0,1,4,0,0.0,4.454350368377967,700,845,71,91,5.02,0.309,0.709,92,5.15,88.27894933073206,12.179569758734967,0.369949260577572
2023-05-09,2023,HOU,LAA,0,3,1,1,0.0,4.454350368377967,827,698,90,72,3.94,0.332,0.768,111,4.31,88.84240569154514,13.195687705690329,0.378573146268515
2023-05-09,2023,TB,BAL,0,2,4,0,0.0,4.454350368377967,860,665,99,63,3.86,0.335,0.776,117,3.8,88.74193189831165,11.968864704269608,0.3718887035868286
2023-05-09,2023,DET,CLE,0,0,2,0,0.0,4.454350368377967,661,740,78,84,4.24,0.3,0.686,89,4.13,88.96868162752816,13.094059664074118,0.3762071470277812
2023-05-09,2023,CWS,KC,0,4,2,1,0.0,4.454350368377967,641,841,61,101,4.87,0.292,0.675,83,4.71,88.653154441954,12.250472020231994,0.3703933971903863
2023-05-09,2023,SD,MIN,0,6,1,1,0.0,4.454350368377967,752,648,82,80,3.73,0.323,0.742,106,4.14,88.36647993491206,12.341635352587147,0.3668645782285499
2023-05-09,2023,OAK,NYY,0,5,10,0,0.0,4.454350368377967,585,924,50,112,5.48,0.293,0.669,88,5.05,88.16622393636158,14.268871408916166,0.3676266216335981
2023-05-09,2023,TEX,SEA,0,0,5,0,0.0,4.454350368377967,881,716,90,72,4.28,0.34,0.79,118,4.31,89.19289983722841,13.78453701400717,0.3796307504514815
2023-05-10,2023,MIA,ARI,0,5,4,1,0.0,4.454350368377967,666,723,84,78,4.21,0.312,0.721,93,4.13,88.51060526517381,10.80237045335938,0.3729364965673882
2023-05-10,2023,BOS,ATL,0,5,2,1,0.0,4.454350368377967,772,776,78,84,4.52,0.324,0.748,101,4.37,88.8768184276113,12.219953832496536,0.3720792668540178
2023-05-10,2023,STL,CHC,0,4,10,0,0.0,4.454350368377967,719,829,71,91,4.79,0.322,0.742,103,4.43,89.22702083763653,11.562463849704413,0.3817035303363346
2023-05-10,2023,NYM,CIN,0,2,1,1,0.0,4.454350368377967,717,729,75,87,4.3,0.315,0.723,100,4.47,89.11581230869554,13.296860716087735,0.3728875528917992
2023-05-10,2023,LAD,MIL,0,8,1,1,0.0,4.454350368377967,906,699,100,62,4.06,0.341,0.795,115,4.23,88.66573216828732,14.458009550933363,0.3807559806306434
2023-05-10,2023,TOR,PHI,0,1,2,0,0.0,4.454350368377967,746,671,89,73,3.78,0.324,0.745,106,4.06,88.449352368443,13.156495079643063,0.3748138505176781
2023-05-10,2023,COL,PIT,0,4,3,1,0.0,4.454350368377967,721,957,59,103,5.67,0.31,0.715,80,5.24,88.54159629077662,12.949287961583044,0.3800859408400148
2023-05-10,2023,WSH,SF,0,11,6,1,0.0,4.454350368377967,700,845,71,91,5.02,0.309,0.709,92,5.15,88.27894933073206,12.179569758734967,0.369949260577572
2023-05-10,2023,HOU,LAA,0,5,4,1,0.0,4.454350368377967,827,698,90,72,3.94,0.332,0.768,111,4.31,88.84240569154514,13.195687705690329,0.378573146268515
2023-05-10,2023,TB,BAL,0,1,2,0,0.0,4.454350368377967,860,665,99,63,3.86,0.335,0.776,117,3.8,88.74193189831165,11.968864704269608,0.3718887035868286
2023-05-10,2023,DET,CLE,0,5,0,1,0.0,4.454350368377967,661,740,78,84,4.24,0.3,0.686,89,4.13,88.96868162752816,13.094059664074118,0.3762071470277812
2023-05-10,2023,CWS,KC,0,1,9,0,0.0,4.454350368377967,641,841,61,101,4.87,0.292,0.675,83,4.71,88.653154441954,12.250472020231994,0.3703933971903863
2023-05-10,2023,SD,MIN,0,3,4,0,0.0,4.454350368377967,752,648,82,80,3.73,0.323,0.742,106,4.14,88.36647993491206,12.341635352587147,0.3668645782285499
2023-05-10,2023,OAK,NYY,0,3,11,0,0.0,4.454350368377967,585,924,50,112,5.48,0.293,0.669,88,5.05,88.16622393636158,14.268871408916166,0.3676266216335981
2023-05-10,2023,TEX,SEA,0,4,3,1,0.0,4.454350368377967,881,716,90,72,4.28,0.34,0.79,118,4.31,89.19289983722841,13.78453701400717,0.3796307504514815
2023-05-11,2023,SF,ARI,0,6,2,1,0.0,4.454350368377967,674,719,79,83,4.02,0.304,0.695,92,3.92,88.59761773256957,10.799670278996963,0.3707528712689827
2023-05-11,2023,NYM,CIN,0,0,5,0,0.0,4.454350368377967,717,729,75,87,4.3,0.315,0.723,100,4.47,89.11581230869554,13.296860716087735,0.3728875528917992
2023-05-11,2023,CWS,KC,0,3,4,0,0.0,4.454350368377967,641,841,61,101,4.87,0.292,0.675,83,4.71,88.653154441954,12.250472020231994,0.3703933971903863
2023-05-11,2023,SD,MIN,0,3,5,0,0.0,4.454350368377967,752,648,82,80,3.73,0.323,0.742,106,4.14,88.36647993491206,12.341635352587147,0.3668645782285499
2023-05-11,2023,TB,NYY,0,8,2,1,0.0,4.454350368377967,860,665,99,63,3.86,0.335,0.776,117,3.8,88.74193189831165,11.968864704269608,0.3718887035868286
2023-05-11,2023,TEX,OAK,0,4,0,1,0.0,4.454350368377967,881,716,90,72,4.28,0.34,0.79,118,4.31,89.19289983722841,13.78453701400717,0.3796307504514815
2023-05-12,2023,SF,ARI,0,5,7,0,0.0,4.454350368377967,674,719,79,83,4.02,0.304,0.695,92,3.92,88.59761773256957,10.799670278996963,0.3707528712689827
2023-05-12,2023,PHI,COL,0,6,3,1,0.0,4.454350368377967,796,715,90,72,4.03,0.329,0.765,105,4.0,88.58401673597521,12.511848703522505,0.3767669492089676
2023-05-12,2023,SD,LAD,0,2,4,0,0.0,4.454350368377967,752,648,82,80,3.73,0.323,0.742,106,4.14,88.36647993491206,12.341635352587147,0.3668645782285499
2023-05-12,2023,CIN,MIA,0,7,4,1,0.0,4.454350368377967,783,821,82,80,4.83,0.325,0.746,98,4.79,88.3026178027265,14.264462776471046,0.3702072056422186
2023-05-12,2023,KC,MIL,0,1,5,0,0.0,4.454350368377967,676,859,56,106,5.17,0.303,0.7,88,4.7,88.9039537026031,13.377583162113057,0.3825045843617715
2023-05-12,2023,NYM,WSH,0,3,2,1,0.0,4.454350368377967,717,729,75,87,4.3,0.315,0.723,100,4.47,89.11581230869554,13.296860716087735,0.3728875528917992
2023-05-12,2023,PIT,BAL,0,3,6,0,0.0,4.454350368377967,692,790,76,86,4.6,0.308,0.707,90,4.4,88.723762036696,11.734232042761306,0.3751839540520907
2023-05-12,2023,STL,BOS,0,8,6,1,0.0,4.454350368377967,719,829,71,91,4.79,0.322,0.742,103,4.43,89.22702083763653,11.562463849704413,0.3817035303363346
2023-05-12,2023,HOU,CWS,0,5,1,1,0.0,4.454350368377967,827,698,90,72,3.94,0.332,0.768,111,4.31,88.84240569154514,13.195687705690329,0.378573146268515
2023-05-12,2023,LAA,CLE,0,5,4,1,0.0,4.454350368377967,739,829,73,89,4.64,0.32,0.743,102,4.65,88.657418164355,13.889551820138642,0.3807297305645375
2023-05-12,2023,SEA,DET,0,9,2,1,0.0,4.454350368377967,758,659,88,74,3.74,0.319,0.734,109,3.88,88.87214883050726,13.749962137511217,0.3821181563664566
2023-05-12,2023,CHC,MIN,0,6,2,1,0.0,4.454350368377967,819,723,83,79,4.08,0.326,0.751,105,4.16,88.31328597823526,12.23248681163436,0.3759698692186877
2023-05-12,2023,TB,NYY,0,5,6,0,0.0,4.454350368377967,860,665,99,63,3.86,0.335,0.776,117,3.8,88.74193189831165,11.968864704269608,0.3718887035868286
2023-05-12,2023,TEX,OAK,0,7,9,0,0.0,4.454350368377967,881,716,90,72,4.28,0.34,0.79,118,4.31,89.19289983722841,13.78453701400717,0.3796307504514815
2023-05-12,2023,ATL,TOR,0,0,3,0,0.0,4.454350368377967,947,716,104,58,4.14,0.359,0.845,126,4.1,89.92671841472142,12.333335154082995,0.4039324554862176
2023-05-13,2023,SF,ARI,0,2,7,0,0.0,4.454350368377967,674,719,79,83,4.02,0.304,0.695,92,3.92,88.59761773256957,10.799670278996963,0.3707528712689827
2023-05-13,2023,PHI,COL,0,7,4,1,0.0,4.454350368377967,796,715,90,72,4.03,0.329,0.765,105,4.0,88.58401673597521,12.511848703522505,0.3767669492089676
2023-05-13,2023,SD,LAD,0,2,4,0,0.0,4.454350368377967,752,648,82,80,3.73,0.323,0.742,106,4.14,88.36647993491206,12.341635352587147,0.3668645782285499
2023-05-13,2023,CIN,MIA,0,6,5,1,0.0,4.454350368377967,783,821,82,80,4.83,0.325,0.746,98,4.79,88.3026178027265,14.264462776471046,0.3702072056422186
